Key,Name,Created,Updated,D42 ID,Type,Subtype,Is Virtual Host,Is Network Device,Is Blade Chassis,Serial No,Asset No,UUID,Notes,In Service,Service Level,Object Category,Tags,Hardware,Room,Rack,Start At,IP Addresses,MAC Addresses,OS,OS Version,Total CPUs,Cores Per CPU,Threads Per Core,CPU Speed,RAM,Local Used Space,Local Free Space,Local Total Space,BIOS,Location,Last Discovered,Customer,Host Device,Building,Business Applications,Cluster,Last Boot Time
CMDB-29089,lu3cintegra18048cale.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12239,virtual,VMWare,false,false,false,,,420EC351-664D-0713-D75A-428E40685C69,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.48,00:50:56:8e:35:a5,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-16985,lu3cintegra18049NeroCafe.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5077,virtual,VMWare,false,false,false,,,420EF51D-EFCC-FB63-ACC1-B51371A512A8,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.18.49,00:50:56:8e:60:57,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,4.34,23.7,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx08.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx08.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-29085,lu3cintegra18050cale.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12240,virtual,VMWare,false,false,false,,,420E51D0-CE67-DF1C-8707-9EA4F937580E,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.50,00:50:56:8e:e6:6a,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-29096,lu3cintegra18051cale.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12250,virtual,VMWare,false,false,false,,,420E0E60-5C38-38DD-8BD9-CEEF5E927A8D,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.51,00:50:56:8e:71:ea,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx08.3cint.com,10/Jan/24 7:15 AM,,lu3cd1ppesx08.3cint.com,Contern,,,
CMDB-17282,lu3cintegra18052Aramark1.3cint.com,30/May/23 12:18 PM,08/Sep/23 3:07 AM,5351,virtual,VMWare,false,false,false,,,420EFF56-1E90-E5F5-63A4-64FFDB443FA5,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.52,00:50:56:8e:f1:6d,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,3.72,24.32,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx08.3cint.com,07/Sep/23 9:02 PM,,lu3cd1ppesx08.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17479,lu3cintegra18053Aramark2.3cint.com,30/May/23 12:18 PM,08/Sep/23 3:07 AM,5534,virtual,VMWare,false,false,false,,,420EBBC9-F28B-2148-2B11-E126836354C3,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A03,,172.17.18.53,00:50:56:8e:da:ec,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,3.38,24.66,28.04,,Contern | Room 1 | Rack-A03 | lu3cd1ppesx06.3cint.com,07/Sep/23 9:02 PM,,lu3cd1ppesx06.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-29081,lu3cintegra18053cale.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12235,virtual,VMWare,false,false,false,,,420EFD6C-221E-F0D2-7476-0A4CBA279E02,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.53,00:50:56:8e:80:b3,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-17105,lu3cintegra18054Aramark3.3cint.com,30/May/23 12:18 PM,08/Sep/23 3:07 AM,5188,virtual,VMWare,false,false,false,,,420E30FD-499F-7571-E43E-D8232E148872,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.18.54,00:50:56:8e:19:1f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,3.31,24.73,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,07/Sep/23 9:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17440,lu3cintegra18055NH1.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5496,virtual,VMWare,false,false,false,,,420EAB07-3A73-E62F-8C68-30035F77DA20,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A03,,172.17.18.55,00:50:56:8e:57:4e,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,,4.0,4.23,23.81,28.04,,Contern | Room 1 | Rack-A03 | lu3cd1ppesx05.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx05.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17503,lu3cintegra18056NH2.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5558,virtual,VMWare,false,false,false,,,420EACE0-5135-4EB2-4EC1-3FA3D21929D4,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.56,00:50:56:8e:c2:ff,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,,4.0,4.41,23.63,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx09.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx09.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17142,lu3cintegra18057NH3.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5223,virtual,VMWare,false,false,false,,,420E979D-6946-61A6-7835-AF3252FD7C60,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.57,00:50:56:8e:b0:56,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.56,23.48,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx02.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17147,lu3cintegra18058SB-Lloyds.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5228,virtual,VMWare,false,false,false,,,420EAB43-2979-5EDE-5369-3ED15D5717C0,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.58,00:50:56:8e:2f:c7,SUSE openSUSE (32-bit),,1,4,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,10/Jan/24 7:12 AM,,lu3cd1ppesx02.3cint.com,Contern,Integra [3C],,
CMDB-29084,lu3cintegra18059hectronic.,17/Nov/23 3:06 AM,11/Jan/24 3:08 AM,12238,virtual,VMWare,false,false,false,,,420EB2A7-CD92-4D92-B230-5EB2F7EF7592,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.59,00:50:56:8e:9e:4e,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-17266,lu3cintegra18060Interrent.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:11 AM,5337,virtual,VMWare,false,false,false,,,420EFF06-6D30-8DF3-2DF7-9231676C7A13,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.60,00:50:56:8e:4b:35,SUSE openSUSE (32-bit),,1,4,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx10.3cint.com,10/Jan/24 7:14 AM,,lu3cd1ppesx10.3cint.com,Contern,Integra [3C],,
CMDB-17293,lu3cintegra18061PRETUK.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5361,virtual,VMWare,false,false,false,,,420EFDD9-D460-A945-C489-21FD732F430B,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.61,00:50:56:8e:b2:7f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,3.2,24.84,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx08.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx08.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17049,lu3cintegra18062PRETUK.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5135,virtual,VMWare,false,false,false,,,420E361B-DB19-36B2-D7A0-E90C8FAB69BE,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.62,00:50:56:8e:fe:de,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,3.18,24.86,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx01.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx01.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17133,lu3cintegra18063PRETUK.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5214,virtual,VMWare,false,false,false,,,420E1AC4-E814-2AF4-98A3-E6387C782E95,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.63,00:50:56:8e:97:f1,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,3.2,24.84,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx02.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-28489,lu3cintegra18064MaxBurgers.,26/Oct/23 3:08 AM,11/Jan/24 3:08 AM,12147,virtual,VMWare,false,false,false,,,420EF22D-D74C-5DC6-7699-594018B4522D,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.64,00:50:56:8e:68:0c,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-28480,lu3cintegra18065MaxBurgers.,26/Oct/23 3:08 AM,11/Jan/24 3:08 AM,12138,virtual,VMWare,false,false,false,,,420EAC5A-6308-B9C2-3834-90A57C8EBD32,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.65,00:50:56:8e:d9:5b,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-17062,lu3cintegra18065RegionalEuropeTNECET1.3cint.com,30/May/23 12:18 PM,11/Oct/23 3:09 AM,5148,virtual,VMWare,false,false,false,,,420E6FDC-2108-64DB-CB48-C5CB61AF6803,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.65,00:50:56:8e:32:5a,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,8.74,19.3,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx01.3cint.com,10/Oct/23 9:01 PM,,lu3cd1ppesx01.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-28503,lu3cintegra18066MaxBurgers.,26/Oct/23 3:08 AM,11/Jan/24 3:08 AM,12161,virtual,VMWare,false,false,false,,,420ED58D-20DA-E9A9-0273-EC418C96BCCA,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.66,00:50:56:8e:e1:c5,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,,,
CMDB-17275,lu3cintegra18066RegionalEuropeTNECET2.3cint.com,30/May/23 12:18 PM,11/Oct/23 3:09 AM,5345,virtual,VMWare,false,false,false,,,420ECF96-8955-28DB-D499-DA93EB4FCA72,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.66,00:50:56:8e:2b:c5,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,5.69,22.35,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx09.3cint.com,10/Oct/23 9:01 PM,,lu3cd1ppesx09.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17202,lu3cintegra18067RegionalEuropeTNECET3.3cint.com,30/May/23 12:18 PM,11/Oct/23 3:09 AM,5279,virtual,VMWare,false,false,false,,,420E8C68-3CFB-C55F-D1B7-41AB5D3E69DE,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.67,00:50:56:8e:92:49,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,5.37,22.67,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx03.3cint.com,10/Oct/23 9:01 PM,,lu3cd1ppesx03.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-28499,lu3cintegra18067SB.,26/Oct/23 3:08 AM,11/Jan/24 3:08 AM,12157,virtual,VMWare,false,false,false,,,420E41E2-C767-2A94-E93E-62DBA3316576,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.67,00:50:56:8e:56:5a,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17281,lu3cintegra18068RegionalEuropeTNECET.3cint.com,30/May/23 12:18 PM,11/Oct/23 3:09 AM,5350,virtual,VMWare,false,false,false,,,420E2721-9A40-7ACC-CAC3-FF816EE5C845,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.68,00:50:56:8e:01:d0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,5.34,22.7,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx10.3cint.com,10/Oct/23 9:01 PM,,lu3cd1ppesx10.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-28504,lu3cintegra18068SB.,26/Oct/23 3:08 AM,11/Jan/24 3:08 AM,12162,virtual,VMWare,false,false,false,,,420E0CDD-5CAE-F41C-D13E-688282FFE8B2,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.68,00:50:56:8e:9c:a0,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx08.3cint.com,10/Jan/24 7:15 AM,,lu3cd1ppesx08.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17498,lu3cintegra18069RegionalEuropeTNECET.3cint.com,30/May/23 12:18 PM,11/Oct/23 3:09 AM,5553,virtual,VMWare,false,false,false,,,420EE377-BBAB-3B07-5C9E-EBA74F9E1832,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A03,,172.17.18.69,00:50:56:8e:d8:95,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,5.14,22.9,28.04,,Contern | Room 1 | Rack-A03 | lu3cd1ppesx06.3cint.com,10/Oct/23 9:01 PM,,lu3cd1ppesx06.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-28478,lu3cintegra18069SB.,26/Oct/23 3:08 AM,11/Jan/24 3:08 AM,12136,virtual,VMWare,false,false,false,,,420E275B-2E09-6A4B-9844-83A3A127B651,,true,Production,,"Contern,Luxembourg",,Room 1,Rack-A05,,172.17.18.69,00:50:56:8e:64:00,Ubuntu Linux (64-bit),,4,1,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,10/Jan/24 7:11 AM,,lu3cd1ppesx07.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17268,lu3cintegra18072Cale.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5339,virtual,VMWare,false,false,false,,,420EEBAA-8DF1-69F9-E39F-4BD82DDAB085,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A03,,172.17.18.72,00:50:56:8e:62:b7,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,7.75,20.29,28.04,,Contern | Room 1 | Rack-A03 | lu3cd1ppesx06.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx06.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17200,lu3cintegra18073Cale.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5277,virtual,VMWare,false,false,false,,,420EA676-095D-F6E2-9D3B-BA37052D4582,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.73,00:50:56:8e:d7:9f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,8.59,19.45,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx03.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17482,lu3cintegra18074Cale.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:11 AM,5537,virtual,VMWare,false,false,false,,,420EEEE6-F6D7-051C-2785-4C3DE1F83367,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.74,00:50:56:8e:c5:6f,SUSE openSUSE (32-bit),,1,4,1,,4.0,,,,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx08.3cint.com,10/Jan/24 7:15 AM,,lu3cd1ppesx08.3cint.com,Contern,Integra [3C],,
CMDB-17199,lu3cintegra18075Starbucks.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5276,virtual,VMWare,false,false,false,,,420E7F4D-AD88-8F67-E9F2-A6A6FE84DAA1,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.75,00:50:56:8e:a6:1a,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,5.1,22.94,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx03.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17162,lu3cintegra18076Starbucks.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5242,virtual,VMWare,false,false,false,,,420EF1F4-BEC4-B639-88DE-82EB72FF0ADB,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.76,00:50:56:8e:65:03,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,5.09,22.95,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx02.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17059,lu3cintegra18077Starbucks.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5145,virtual,VMWare,false,false,false,,,420EB8D3-89EC-C72F-16F2-C22E52254B32,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.77,00:50:56:8e:7a:c0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,5.09,22.95,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx01.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx01.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17195,lu3cintegra18078MaxBurgers.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5272,virtual,VMWare,false,false,false,,,420EFB8E-FDA2-6B99-CCC1-3FA62688BF94,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.78,00:50:56:8e:61:77,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.66,23.38,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx03.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17523,lu3cintegra18079MaxBurgers.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5578,virtual,VMWare,false,false,false,,,420E7415-42EA-EA9F-6805-81972A56AC05,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.79,00:50:56:8e:e0:f2,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,5.12,22.92,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx07.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx07.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17285,lu3cintegra18080MaxBurgers.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5354,virtual,VMWare,false,false,false,,,420E90FF-0794-6DD9-1F98-DB2D0ACBE0B8,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,Room 1,Rack-A05,,172.17.18.80,00:50:56:8e:fe:9e,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.54,23.5,28.04,,Contern | Room 1 | Rack-A05 | lu3cd1ppesx10.3cint.com,11/Jan/24 10:02 PM,,lu3cd1ppesx10.3cint.com,Contern,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
